value,date
32.806908,2017-01-01 12:23:00
32.80669,2017-01-01 12:24:00
32.806831,2017-01-01 12:25:00
32.806301,2017-01-01 12:26:00
32.8074,2017-01-01 12:27:00
32.806904,2017-01-01 12:28:00
32.807316,2017-01-01 12:29:00
32.806442,2017-01-01 12:30:00
32.806591,2017-01-01 12:31:00
32.805977,2017-01-01 12:32:00
32.807838000000004,2017-01-01 12:33:00
32.806129,2017-01-01 12:34:00
32.806995,2017-01-01 12:35:00
32.806835,2017-01-01 12:36:00
32.806278000000006,2017-01-01 12:37:00
32.806805,2017-01-01 12:38:00
32.806995,2017-01-01 12:39:00
32.80669,2017-01-01 12:40:00
32.806908,2017-01-01 12:41:00
